,poi_name,poi_porb
0,西单大悦城,0.9999999999899613
1,侨福芳草地购物中心,0.8688022023530962
2,朝阳大悦城,0.9025350286704378
3,国贸商城,0.6630349894014029
4,东方新天地,0.8315135512076299
5,荟聚·西红门购物中心,0.7189660563957289
6,君太百货,0.6581301624517459
7,新光天地,0.7638860741581857
8,颐堤港,0.6795333778639575
9,老佛爷百货(西单店),0.791523118408667
10,凯德MALL(西直门店),0.902803441788442
11,北京新世界商场(崇文门店),0.6494400169411992
12,国家会议中心,0.6719936451125998
13,宜家家居餐厅(四元桥店),0.6361810836703808
14,汉光百货,0.5409000451516499
15,国瑞城购物中心,0.8809367896858491
16,新东安广场,0.4201371308099876
17,北京来福士购物中心,0.8726031581951925
18,万达广场(北京CBD店),0.9890096384397032
19,华贸购物中心,0.7918356771304985
20,北京富力广场,0.9343357337476984
21,万达广场(石景山店),0.9235785102727534
22,百盛购物中心(复兴门店),0.51655133577374
23,龙德广场,0.7622144923532849
24,耀莱国际影城,0.8371175040091057
25,华联商厦(五道口店),0.9197233537079388
26,庄胜崇光百货,0.6822771305156545
27,金逸国际影城(中关村店),0.9168710512970788
