,poi_name,poi_porb
0,都一处烧麦馆(前门店),0.7774106372385299
1,庆丰包子铺(西安门店),1.0
2,天兴居(鲜鱼口街店),0.6423236776610971
3,庆丰包子铺(西苑店),1.0
4,北京稻香村(西四第10营业部),0.6990505451057282
5,鼎泰丰(君太百货店),0.6726185554473533
6,王胖子驴肉火烧(东四店),0.5025303616173987
7,狗不理包子(前门店),0.7550365914314869
8,鲍师傅糕点(阜内4店),0.5529001881810799
9,馅老满(安定门店),0.8013527738268641
10,左邻右舍褡裢火烧(天坛店),0.5864746531912899
11,都一处烧麦馆(方庄店),0.7578957616697275
12,馄饨侯(鼓楼店),0.6212539141748509
13,嘉和一品粥(方庄店),0.5899097032598288
14,庆丰包子铺(和平里店),0.9153853383114116
15,庆丰包子铺(月坛店),0.9999168594147798
16,老上海城隍庙小吃(知春路店),0.7434539684584951
17,稻香村(百货大楼店),0.6251516748708581
18,北京稻香村(灯市口第2营业部),0.5500093957155534
19,庆丰包子铺(双桥店),0.921136525360208
20,狗不理包子(王府井总店),0.8759816466418916
21,和合谷,0.7373414035596374
22,老家肉饼(东单店),0.7956116200314821
23,康师傅私房牛肉面(现代城店),0.4952164565518891
24,木桶三国(现代城店),0.5183260194953543
