,poi_name,poi_porb
0,西单商业街,0.6242808428803837
1,北京T3日上免税店,0.6360331952374451
2,动物园服装批发市场,0.9798556837024052
3,西单购物中心,0.9721704263391924
4,王府井书店,1.0
5,北京图书大厦,0.9403795031038432
6,秀水街,0.8204921423113104
7,西单商场(西单店),0.7793233111557158
8,西单明珠商场,0.9999999999953888
9,西单文化广场,0.5097786204323699
10,天意小商品批发市场,0.9168080169071972
11,百荣世贸商城(木樨园),1.0
12,潘家园眼镜城,0.9601772064869828
13,日上免税行(北京首都国际机场2号航站楼店),0.7519282660034775
14,首都体育馆,0.5582721577647233
15,北京科技大学,0.931403020691552
16,北京马连道茶城,0.5347299772917375
17,中关村图书大厦,0.97852940388886
18,鼎好电子商城,0.7907972655852122
19,外文书店(王府井店),0.7170418317048853
20,华威商场,0.7505644628458027
21,西单文化广场77thStreet购物中心,0.8272314713461887
22,女人街,0.8438696076876726
23,海龙电子城,0.9998103882106266
