,poi_name,poi_porb
0,西单大悦城,0.9999968498056528
1,朝阳大悦城,0.9871314582289872
2,国贸商城,0.5377704849229296
3,东方新天地,0.5356672526061825
4,君太百货,0.4926946291984603
5,新光天地,0.4369294008739366
6,颐堤港,0.4949629958645505
7,老佛爷百货(西单店),0.3918878478989461
8,凯德MALL(西直门店),0.8321094915628303
9,北京新世界商场(崇文门店),0.4745447260222214
10,汉光百货,0.4255147154241536
11,国瑞城购物中心,0.7985757119852982
12,新东安广场,0.5456948113451728
13,北京来福士购物中心,0.8061179688327502
14,五彩城购物中心,0.5973116953994351
15,万达广场(北京CBD店),1.0
16,凯德MALL(望京店),0.5481966001733585
17,华贸购物中心,0.645226070198321
18,北京富力广场,0.8734732694402575
19,长安大戏院,0.5290938671532024
20,首都电影院(西单店),0.603210931979756
21,万达广场(石景山店),0.9999999999893946
22,龙德广场,0.7455664048614908
23,万达影院,0.4679667883147295
24,华联商厦(五道口店),0.9720113039467482
25,金逸国际影城(中关村店),0.6512438644316177
