,poi_name,poi_porb
0,八达岭长城,0.5821851038146121
1,红叶岭,0.8980933131346845
2,八达岭熊乐园,0.5620734147527876
3,慕田峪长城,0.7088653145335667
4,古北水镇,0.39638617886139577
5,司马台长城,0.6977700020670269
6,香山公园,0.5703005382426128
7,十三陵水库,0.6365039490409206
8,碓臼峪,1.0
9,北京野生动物园,0.4672503536521069
10,房山十渡风景名胜区,0.9270718723283023
11,十渡拒马乐园,0.889920469848003
12,东湖港,0.9947999193866544
13,十渡孤山寨,1.0
14,潭柘寺,0.5100387479820268
15,居庸关长城,0.6338488027236373
16,爨底下,0.620963280815721
17,灵山名胜风景区,1.0
18,红螺寺,0.8005036918389704
19,北京喇叭沟原始森林公园,0.9496246171109082
20,八大处公园,0.6608788657028875
21,云蒙山森林公园,1.0
22,玉渡山,0.9999760777836528
23,黄花城水长城,0.7866769252039704
24,龙庆峡,0.784685129543477
25,延庆龙庆峡冰灯,0.7729177795264325
26,百里山水画廊,0.7224652169268679
27,百里山水画廊-白河峡谷,0.8684351675434847
28,硅化木国家地质公园,0.762573765713744
29,百花山自然保护区,0.9517578226977479
30,箭扣长城,0.9045143433614621
31,雁栖湖游乐园,0.6976893933729038
32,北京凤凰岭自然风景公园,0.9665468610075
33,青龙峡,0.9320092037171834
34,京东石林峡旅游区,1.0
35,妙峰山风景名胜区,1.0
36,京西古道,0.5640613415837153
37,黑龙潭自然风景区,0.9369565436403612
38,八达岭野生动物园,0.5586883373068356
39,石花洞,0.8402187473717875
40,灵水村,0.4967886507312834
41,雾灵山森林公园,1.0
42,神堂峪风景区,1.0
43,周口店坡峰岭风景区,0.9464364220237608
44,海淀温泉冰雪体育公园,0.3764195963850844
45,京东大峡谷,0.8564446788643613
46,蟒山国家森林公园,0.9227797927460883
47,八达岭残长城,0.6538449102421379
48,百望山森林公园,0.5651446840545229
49,古北口长城,0.7978477052191296
50,密云水库,0.574776923881536
51,平谷天云山,1.0
52,海坨山,0.9879615615635712
53,北京西山国家森林公园,0.756358897154886
54,北宫国家森林公园,0.5464556573229913
55,南山滑雪场,0.68228788929233
56,北京鹫峰国家森林公园,1.0
57,八达岭国家森林公园-八达岭水关长城,0.6627927914144428
58,桃源仙谷自然风景区,0.8893088656390231
59,古崖居遗址,0.6822256655631028
60,定都阁,0.867502818075572
61,居庸关,0.6720980526247227
62,小海陀山,0.9667427616689136
63,四季花海,0.5789867820921758
64,双龙峡自然风景区,0.9999857176228272
65,喇叭沟门满族乡,0.9331913995279504
66,京西十八潭,1.0
67,军都山滑雪场,0.7417257282928166
68,圣莲山景区,1.0
69,银山塔林,0.7552558408367546
70,清凉谷景区,1.0
71,后花园(白虎涧)风景区,0.9999999995264804
72,平谷桃花源,0.5095484424049967
73,八达岭国家森林公园,0.8653249258575251
74,上方山国家森林公园,0.99084238226023
75,蟹岛度假村,0.4359235141234914
76,山吧,0.8686917315636064
77,京东大溶洞,0.7141815274438958
78,阳台山自然风景区,1.0
79,虎峪,0.9997580157308931
80,后河,1.0
81,北京渔阳国际滑雪场,0.6753860887148561
82,小汤山,0.6463226384650526
83,响水湖长城自然风景区,0.9999999999992336
84,百泉山风景区,0.6314204636462117
85,幽谷神潭,1.0
86,潮白河,0.5251299550074318
87,上庄水库,0.4456172284759062
88,白羊沟风景区,0.9264449744084706
89,温都水城,0.35409508227852643
90,松山国家森林公园,0.9548220511176946
91,房山白草畔自然风景区,1.0
92,斋堂水库,1.0
93,爨柏景区,0.6285291336290502
94,八达岭滑雪场,0.8212676030808697
95,雾灵山庄,0.7333309660492504
96,京都第一瀑,1.0
97,康西草原,0.6630040674768352
98,北京乔波滑雪场,0.6832079516247334
99,龙脉温泉,0.6601029878434029
100,韩村河村,0.4817557309833238
101,云岗森林公园,0.516182106154585
102,北京云佛山滑雪场,0.7643133269078515
103,石京龙滑雪场,0.7219121935213018
104,京北第一漂,0.917314525372952
105,十三陵水库-九龙游乐园,0.6786656527993918
