,poi_name,poi_porb
0,故宫,1.0
1,角楼,0.5362634386057871
2,午门,1.0
3,故宫博物院-珍宝馆,0.96923898043022
4,故宫九龙壁,0.964920151777452
5,故宫博物院-御花园,0.5675596968054885
6,太和殿,1.0
7,太和门,1.0
8,乾清宫,0.986310142316842
9,金水桥,1.0
10,神武门,0.8080489544982538
11,保和殿,0.9962272226490684
12,坤宁宫,1.0
13,中和殿,1.0
14,延禧宫,0.8304616331794884
15,钟表馆（奉先殿）,0.9999999999998784
16,乾清门,0.9837291047527178
17,养心殿,0.7832254361999916
18,交泰殿,0.9588109536001976
19,端门,0.9999999999994914
20,佛香阁,0.4719393238725317
21,智慧海,0.6983862343551046
22,中国长城博物馆,0.6554633607133535
23,天安门广场,0.9139785551735288
24,天安门广场-人民英雄纪念碑,1.0
25,毛主席纪念堂,0.930313039491444
26,天安门城楼,0.9709704326290244
27,天安门华表,0.9999961752997492
28,天坛公园,0.7079973852488279
29,天坛公园-祈年殿,0.9127172817622168
30,回音壁,0.7870604246293403
31,天坛公园祈年门,0.7484872926162521
32,圜丘,0.814905392696033
33,皇穹宇,1.0
34,圆明园-大水法,0.5920710173485775
35,恭王府,0.7246856046137299
36,北海九龙璧,0.6828946947379927
37,鸟巢,0.5411861739374774
38,雍和宫,0.7557653500420479
39,前门箭楼,0.7365390793296082
40,中国国家博物馆,0.9333164417931608
41,孔庙和国子监,0.7702814997113164
42,孔庙,0.7742509095420071
43,卧佛寺,0.4557429011571844
44,明十三陵,0.8507443466044058
45,定陵,0.8964154710620457
46,长陵,1.0
47,神路公园,0.9538202945509658
48,明昭陵,1.0
49,明皇文化艺术馆,0.7113959024079088
50,首都博物馆,0.7611346287708551
51,北京警察博物馆,0.8433505874744349
52,北京自然博物馆,0.6667805526271771
53,长安街,0.733860238838033
54,新华门,0.7794980256456429
55,卢沟桥,0.6157900608681799
56,中国人民抗日战争纪念馆,0.8760811485021687
57,中国科学技术馆,0.4762533773548491
58,国家大剧院,0.5121385482972257
59,钟鼓楼,0.5593571210434308
60,中国人民革命军事博物馆,0.8098600415709684
61,人民大会堂,1.0
62,国家图书馆,0.6810468791772853
63,中国美术馆,0.6740312985025144
64,十三陵-定陵地下宫殿,0.9305407593766848
65,北京天文馆,0.5984443554758789
66,中南海,0.7693811372392442
67,中国航空博物馆,0.6807107038948221
68,中国电影博物馆,0.6750321608919041
69,戒台寺,0.33806017603318
70,太庙,0.9289564826750788
71,白云观,0.3441181289000281
72,中国铁道博物馆东郊馆,0.6788334937168107
73,观复博物馆,0.7309877152292831
74,周口店遗址,0.4566319864947978
75,北京汽车博物馆,0.5060502342335368
76,法海寺,0.6252533128463764
77,德云社天桥剧场,0.345457945852706
78,妙应寺白塔,0.5559733853136547
79,太平洋汉海海底世界,0.4507182179339496
80,中华世纪坛,0.6981421761921225
81,智化寺,0.6623581882078537
82,北京历代帝王庙博物馆,0.8102410396378878
83,五塔寺,0.7547912632592244
84,北京市劳动人民文化宫,0.8093226913863326
85,云居寺,0.5177984040867714
86,德胜门箭楼,0.6143630005969982
87,中国地质博物馆,0.8983068765910696
88,北京古代建筑博物馆,0.8332088786202894
89,北京鲁迅博物馆,0.7542675283876011
90,国家会议中心,0.5650633387215109
91,东岳庙,0.5476374047262589
92,梅兰芳纪念馆,0.5305248291273975
93,古观象台,0.7265007763199829
94,国家动物博物馆,0.7292755530963388
95,大钟寺古钟博物馆,0.8058493744700107
96,中国紫檀博物馆,0.6761250599791354
97,铁路博物馆,0.6518613609604943
98,中国古动物馆,0.743882527277039
99,纪晓岚故居,0.3667981361032793
100,北大红楼,0.7261531344164995
101,北京国家大剧院音乐厅,0.7419974921274468
102,先农坛,0.7589518964425728
103,雍王府,0.6162504548094471
104,中央电视台旧台址,0.5253068513508214
105,牛街礼拜寺,0.648356097652428
106,坦克博物馆,0.7452652499335485
107,金面王朝,0.5801382866256289
108,农展馆,0.5543775505978429
109,焦庄户地道战遗址,0.6491042722224045
110,国家体育馆,0.6350061500300387
111,鲁迅故居,0.5832881789494638
112,八宝山革命公墓,0.7509617360674328
