,word_name,word_porb
0,一号线,0.6099892619542966
1,一景,0.4997913275204461
2,万众,0.934266155083796
3,三山,0.9823363208333696
4,三期,1.0
5,上京,0.6447180057632392
6,上坡,0.5286326875162364
7,上方,0.8108461218660074
8,世纪,0.8199410363104963
9,丛林,0.693944236433095
10,东南部,0.8845755446752348
11,东方,0.8108461218660074
12,东方红,0.5713200407458303
13,东门,0.418963191589002
14,丝带,0.934266155083796
15,严谨,0.5547469584592829
16,中华,1.0
17,丰茂,0.934266155083796
18,之下,1.0
19,之际,0.3627516707151967
20,乌龟,0.934266155083796
21,九峰,1.0
22,习惯,0.8306832941248361
23,乾隆,0.9839470144149932
24,乾隆皇帝,0.980443194137138
25,云岗,1.0
26,京西,0.42866924423077946
27,亭台楼阁,0.6665054982271996
28,亭子,0.5778884200305805
29,亲切,0.4988251473094138
30,人才,0.5622893523378127
31,人文景观,0.8527188692328732
32,人略,0.7462024115533606
33,今日,0.654620228184976
34,仙洞,0.934266155083796
35,以来,0.5048024231367527
36,优美,0.3528371229714112
37,佐证,1.0
38,余脉,0.5808664801560756
39,佛像,1.0
40,佛塔,1.0
41,佛学,1.0
42,佛家,0.934266155083796
43,佛教,0.9130707551010484
44,佛教文化,1.0
45,佛教界,0.934266155083796
46,佛法,1.0
47,佛祖,1.0
48,佛门,1.0
49,佛音,1.0
50,依山,0.6033356073556077
51,信仰,1.0
52,信佛,1.0
53,修身养性,1.0
54,假装,0.6329791004673874
55,健康,0.7505026282466943
56,僧人,0.8028177160354459
57,儒教,0.5048024231367527
58,儿时,0.6024884438191851
59,元旦,0.9951630927066218
60,先后,0.9818318399507724
61,先生,0.6245668983162588
62,入秋,0.7125647460954948
63,全红,0.5379117363781103
64,公交线路,1.0
65,兰花,0.994742984242902
66,其内,1.0
67,农历,1.0
68,冷门,1.0
69,净化,1.0
70,净土,0.6257263430047061
71,初一,1.0
72,初冬,1.0
73,利益,1.0
74,功德,1.0
75,动人,0.8108461218660074
76,北京地区,0.5118849727130204
77,北京站,0.934266155083796
78,北山,0.5048024231367527
79,北平,0.635414765811036
80,十块钱,0.9820113645429964
81,十月底,0.8218978447506518
82,半票,0.934266155083796
83,南侧,0.7082097809406975
84,南麓,1.0
85,历代,1.0
86,双脚,0.934266155083796
87,双腿,0.7462024115533606
88,叔叔,0.9618366880800606
89,变色,0.6598065233948289
90,古刹,0.9198185039072764
91,古寺,1.0
92,古建筑群,0.5944615985622982
93,古战场,1.0
94,古树,0.8432030854530409
95,古树名,0.7462024115533606
96,古迹,0.8438978001898823
97,古道,0.3560626860538517
98,史册,1.0
99,各异,0.6531676462486955
100,名人,0.8033085079349293
101,名胜,0.9818694618008664
102,后山,0.495775092081481
103,和尚,0.9527474196277634
104,唐代,0.6658558190360618
