,poi_name,poi_porb
0,铃木食堂(小菊儿胡同店),0.7052079605669049
1,咂摸,0.7507524145404255
2,过客(南锣鼓巷店),0.9560998502232058
3,莫斯科餐厅,0.8970522349082279
4,黑松白鹿(新源里店),0.9766805424394857
5,西贝莜面村(三元桥店),0.3403493010296917
6,金钱豹国际美食百汇(世贸天阶店),0.8449999245613378
7,巴黎贝甜(东方新天地店),0.5796694431276875
8,海底捞火锅(牡丹园店),0.4597143255461886
9,站点披萨,1.0
10,宜家家居餐厅(四元桥店),0.9874358425234064
11,倒字鸡翅,0.5705758206239409
12,好伦哥,0.939981430839165
13,金钱豹国际美食百汇,0.7295004513910839
14,必胜客(王府井大街店),0.9841133258613588
15,和合谷,0.8764464601321104
16,面爱面(长椿街店),0.6275726404443073
17,正一味,0.8509728817587526
18,湘鄂情(北四环店),0.4575766548213937
19,棒约翰,0.9999959442580776
20,肯德基(王府井百货店),0.6086874911449808
