,poi_name,poi_porb
0,角楼,0.38835718282366505
1,午门,0.4149427916396639
2,金水桥,0.9266925052118822
3,天安门广场,1.0
4,天安门广场-人民英雄纪念碑,0.9999999733357828
5,毛主席纪念堂,0.8333643271425435
6,天安门城楼,0.9998209176656966
7,天安门华表,0.6282271760420529
8,鸟巢,0.4924309943742052
9,前门箭楼,0.7361604720421641
10,长安街,1.0
11,新华门,0.8277716462360726
12,卢沟桥,0.4835678596162496
13,人民大会堂,0.7795712074593252
14,中南海,0.7838910414438108
15,德胜门箭楼,0.5971495406760011
16,北京国家大剧院音乐厅,0.470615696935022
17,中央电视台旧台址,0.4815752339075063
18,国家体育馆,0.5157720323564952
19,八宝山革命公墓,0.5976507758967747
