,poi_name,poi_porb
0,姚记炒肝店(鼓楼店),0.999981520210344
1,四季民福烤鸭店(前门廊坊二条店),0.4606941434479726
2,爆肚冯(前门店),0.5044399306065576
3,老北京炸酱面大王(崇文门总店),0.9388457899429412
4,海碗居老北京炸酱面大王(增光路总店),0.9609684491093428
5,四季民福炸酱面馆(前门廊坊二条店),0.7097633663241472
6,门框胡同百年卤煮(新街口店),0.8198872116290622
7,天兴居(鲜鱼口街店),0.5275391233011381
8,北新桥卤煮老店,0.8060473019446615
9,海碗居北京菜(牡丹园店),0.8019171507502849
10,姚记炒肝店(簋街店),0.8480754402191316
11,九门小吃,0.7914314083569001
12,左邻右舍褡裢火烧(天坛店),0.4802737777363852
13,菊儿人家,0.7341982459999211
14,老北京炸酱面(北京故宫北门东店),0.9491268896404976
15,混沌侯,0.4432997252542977
16,味千拉面(机场T3店),0.5563007169469418
