,poi_name,poi_porb
0,北京全聚德(前门店),0.9222839356171086
1,四季民福烤鸭店(故宫店),0.6107084506182684
2,全聚德(和平门店),0.9977014306590528
3,大董(北京王府井店),0.6345850822318398
4,北京全聚德(王府井店),0.9270138186168038
5,便宜坊烤鸭店(新世界店),0.9423296520214628
6,便宜坊烤鸭(鲜鱼口店),0.998238336504838
7,四季民福烤鸭店(灯市口店),0.5717100443010447
8,四季民福烤鸭店(东四十条店),0.7845046196148491
9,大董(北京南新仓店),0.7063479554432849
10,大董(北京团结湖店),0.7055438884570561
11,全聚德烤鸭店(什刹海店),0.9999999999999942
12,利群烤鸭店,0.926649939345838
13,全聚德烤鸭(清华园店),0.999999999994962
14,全聚德(天安门店),0.9992371998785532
15,便宜坊烤鸭店(世茂广场·工三店),0.9956390793701078
