,poi_name,poi_porb
0,南锣鼓巷,0.4273414829949495
1,北京798艺术区,0.6938625667983129
2,三里屯太古里,0.8962819077298091
3,王府井步行街,0.8601188141056385
4,蓝色港湾,0.8716017804991052
5,西单大悦城,1.0
6,侨福芳草地购物中心,0.9844606864738684
7,朝阳大悦城,1.0
8,世贸天阶,0.8500186821677711
9,西单商业街,1.0
10,北京T3日上免税店,0.9000277865700355
11,马蜂窝全球总部,0.6644630221290065
12,宜家家居,0.8431455074474148
13,潘家园旧货市场,0.7450744124925441
14,中央电视台总部大楼,0.4745319213672986
15,国贸商城,1.0
16,瑞蚨祥(大栅栏店),0.5261404975088828
17,大观楼,0.5774667451266879
18,王府井百货(王府井大街店),0.9464451529934552
19,三里屯酒吧街,0.8587261067260661
20,中关村,0.9566926525817672
21,燕莎奥特莱斯购物中心,0.9962095876763642
22,五棵松,0.5798678742199803
23,鬼味烤翅,0.6348308519859426
24,雕刻时光咖啡馆(三联店),0.8327852202277595
25,PAGEONE书店(三里屯店),0.8240567740096479
26,东方新天地,1.0
27,荟聚·西红门购物中心,0.8602575194719461
28,PageOne(北京坊店),0.5739656915569675
29,望京SOHO,0.6960106671156551
30,动物园服装批发市场,0.9798465620183404
31,赛特奥特莱斯,0.9709013025755804
32,君太百货,1.0
33,新光天地,1.0
34,颐堤港,0.9910962093578444
35,老佛爷百货(西单店),0.9999832601662636
36,中央美术学院,0.7653150634064215
37,西单购物中心,0.991925667772101
38,凯德MALL(西直门店),0.9891253739928608
39,开心麻花剧场,0.5081731097702136
40,王府井书店,0.8392247779194542
41,北京新世界商场(崇文门店),1.0
42,国家会议中心,0.5199403610775327
43,三联书店,0.5326688759094533
44,宜家家居餐厅(四元桥店),0.6111777974861861
45,汉光百货,1.0
46,乐多港奇幻乐园,0.4604238407131146
47,哈根达斯(西单店),0.6445209684715801
48,北京图书大厦,0.8501819833427116
49,雕刻时光咖啡馆(五道口店),0.5627608283699248
50,满记甜品(嘉茂店),0.5309693445066129
51,金融街,0.8144721748272811
52,保利剧院,0.4598792662778763
53,国家动物博物馆,0.5763138531110686
54,芝士青年,0.4938600919016372
55,建外SOHO,0.8852807696164847
56,首都剧场,0.5189363207383114
57,北京电影学院,0.8118805616959653
58,中国紫檀博物馆,0.5613490623010575
59,国瑞城购物中心,1.0
60,星巴克咖啡(前门店),0.4751063323763999
61,秀水街,0.8743104660742249
62,西单商场(西单店),0.9584915820570749
63,蜂巢剧场,0.6829737597299728
64,五道口购物中心,0.988802962890516
65,北京市百货大楼,0.9228041846733736
66,西单明珠商场,1.0
67,中央戏剧学院,0.6391421018137103
68,北京国际车展,0.9521180543459721
69,西单文化广场,0.9721833722301491
70,中央电视台旧台址,0.500004364436804
71,新东安广场,1.0
72,北京来福士购物中心,1.0
73,五彩城购物中心,0.9666309088078504
74,三联韬奋图书中心(美术馆店),0.5146231141913622
75,万达广场(北京CBD店),1.0
76,PAGEONE书店(颐堤港店),0.7900450293016553
77,北京拉斐特城堡公园,0.520454958156757
78,天意小商品批发市场,0.961836010333032
79,凯德MALL(望京店),0.9970124746693066
80,华贸购物中心,1.0
81,灵境胡同,0.596962110296876
82,北京富力广场,0.9922302910562544
83,北京音乐厅,0.6434596295031778
84,SOHO尚都,1.0
85,长安大戏院,0.8060344573566963
86,百荣世贸商城(木樨园),0.9748679460301396
87,海淀剧院,0.8187854944644407
88,潘家园眼镜城,0.9999999999477192
89,对外经贸大学,0.7383504908894601
90,中国国际展览中心,0.6676750952538061
91,日上免税行(北京首都国际机场2号航站楼店),0.7317266708720342
92,首都体育馆,0.6839300179584584
93,首都电影院(西单店),0.8159331932392683
94,万达广场(石景山店),1.0
95,好运街,0.6903169231550884
96,百盛购物中心(复兴门店),1.0
97,报国寺,0.715856494563513
98,龙德广场,1.0
99,荣宝斋,0.6008556039417202
100,枫花园汽车电影院,0.5613725528292002
101,朝阳剧场杂技,0.6707830444874305
102,东单体育中心,0.8024482350788592
103,北京马连道茶城,0.6470501384223089
104,中关村图书大厦,0.8823967734844534
105,鼎好电子商城,0.8749752625695065
106,耀莱国际影城,0.9185566359908708
107,万达影院,0.9713266640376592
108,外文书店(王府井店),0.7863138803555305
109,宣武教堂,0.498901119124404
110,弹丸滋地(南锣鼓巷店),0.8006273471381884
111,北京中国政法大学,0.4950862814482445
112,华威商场,1.0
113,西单文化广场77thStreet购物中心,0.999999998823602
114,华联商厦(五道口店),1.0
115,海淀图书城,0.8987523220776509
116,庄胜崇光百货,0.9957520490803236
117,女人街,0.9999986289136924
118,中关村e世界,0.8328438686366189
119,金逸国际影城(中关村店),1.0
120,工美大厦(王府井店),0.8918633430741819
121,海龙电子城,0.9267735148591116
