,poi_name,poi_porb
0,午门,0.8707731951553829
1,故宫九龙壁,0.9262298464979388
2,太和门,0.999999998859982
3,乾清宫,0.9970095622519496
4,神武门,0.9861060220900926
5,保和殿,1.0
6,坤宁宫,0.9999999977273076
7,中和殿,1.0
8,钟表馆（奉先殿）,0.7212189673720103
9,乾清门,1.0
10,交泰殿,1.0
11,正阳门,0.8626765886449735
12,天坛公园,0.9386739101456344
13,天坛公园-祈年殿,0.9990762692966064
14,回音壁,0.7859595424873573
15,天坛公园祈年门,1.0
16,圜丘,0.9999999977204141
17,皇穹宇,0.9999999999999998
18,北海公园,0.8974693881465566
19,北海九龙璧,0.9821139064158728
20,北海团城,0.9965872602063208
21,什刹海,0.8352049968360887
22,什刹海酒吧街,0.568933785064162
23,银锭桥,0.8086416155038931
24,宋庆龄同志故居,0.9161638063400483
25,后海公园,0.7580894798021353
26,郭沫若故居,0.8533578297646693
27,鸟巢,0.5676760963449644
28,雍和宫,0.9532177030048488
29,未名湖,0.7343595107385432
30,前门箭楼,0.8398184275185457
31,孔庙,0.9056121905639558
32,奥林匹克森林公园,0.5288355849263616
33,水立方,0.6677181084282597
34,卧佛寺,0.7635343880076308
35,地坛公园,0.9454186547464688
36,五道营胡同,0.4462233572571181
37,定陵,0.5874806056170815
38,长陵,0.7708193493211001
39,神路公园,0.7260649010572819
40,明昭陵,0.6911519833372762
41,东交民巷教堂,0.8184958657497269
42,长安街,0.6986112533478432
43,菖蒲河公园,0.7827133226668399
44,新华门,0.7899702599579019
45,宛平城,0.5509243269356202
46,钟鼓楼,0.8227976170256962
47,八大胡同,0.6671534881607544
48,十三陵-定陵地下宫殿,0.6479343571778148
49,老北京胡同游,0.7507318875227296
50,中南海,0.8218108237305247
51,陶然亭公园,0.7663335236879696
52,帽儿胡同,0.8306970639290445
53,北锣鼓巷,0.6563737035209006
54,西什库教堂,0.8950052534346795
55,元大都城垣遗址公园,0.6066688620358649
56,国家奥林匹克中心,0.7405567935267022
57,龙潭公园,0.7356010165717747
58,妙应寺白塔,0.9930150483050568
59,什刹海冰场,0.6776466884359756
60,鼓楼大街,0.6402321073087708
61,中华民族园,0.5193303090003903
62,中国园林博物馆,0.6250557459643217
63,月坛公园,1.0
64,北京古代建筑博物馆,1.0
65,北京鲁迅博物馆,0.5220774181553555
66,莲花池公园,0.6701927086331813
67,史家胡同,0.8147890303180789
68,梅兰芳纪念馆,0.7392222054112803
69,南海子麋鹿苑,0.5984904261948282
70,菊儿胡同,0.9070802756397268
71,北京国家大剧院音乐厅,0.7484911467438691
72,先农坛,1.0
73,念坛公园,0.6151490645961779
74,奥运村,0.5527993468243582
75,前海,0.8288383693992653
76,雍王府,0.9811759056558572
77,方家胡同,0.4284504340329494
78,牛街礼拜寺,0.6820993045402367
79,东四胡同,0.6938575753033738
80,西直门天主堂,0.6670787724444242
81,海淀公园,0.5525374582320302
82,东单公园,0.495083625954593
83,永定门,0.7235898442273021
84,成贤街,0.5240942248551713
85,西四胡同,0.707030638139414
86,辅仁大学旧址,0.8399692824073647
87,国家体育馆,0.6743610513361546
88,厂甸,0.6456303654818195
89,青年湖公园,0.6842086503177341
90,珠市口教堂,0.5441797741761076
91,鲁迅故居,0.8715344128085698
92,国家网球中心,0.7790831484272877
93,戒台寺古松,0.7788959245939954
94,庆丰公园,0.72170598266077
95,府右街,0.5682313464245967
