,poi_name,poi_porb
0,红叶岭,0.5670412036698526
1,香山公园,0.5767564823680791
2,北京植物园,0.6042948776202193
3,樱桃沟,0.7882631046196579
4,植物园温室,0.6362832934617184
5,十三陵水库,0.5570154300618728
6,碓臼峪,0.9947327184307166
7,房山十渡风景名胜区,0.8282334489695423
8,十渡拒马乐园,0.6920624796780891
9,东湖港,0.9778699312783128
10,十渡孤山寨,0.9443328457692024
11,灵山名胜风景区,0.8534991422294593
12,红螺寺,0.9007960270877404
13,北京喇叭沟原始森林公园,0.9999995202535756
14,八大处公园,0.6774850897667755
15,云蒙山森林公园,0.9078225142566744
16,玉渡山,0.9281572236109409
17,黄花城水长城,0.6896867529962718
18,龙庆峡,0.8290409250296923
19,延庆龙庆峡冰灯,0.7120499379688205
20,百里山水画廊,0.9102285541615888
21,百里山水画廊-白河峡谷,0.9276518739308621
22,硅化木国家地质公园,0.943749574113504
23,百花山自然保护区,0.9999999999999364
24,雁栖湖风景区,0.6064629742861324
25,雁栖湖游乐园,0.7878602291646709
26,北京凤凰岭自然风景公园,0.8788481776141268
27,青龙峡,0.8908321005837427
28,京东石林峡旅游区,0.7109985168712023
29,妙峰山风景名胜区,0.9999999783242474
30,黑龙潭自然风景区,0.9884441430144556
31,金海湖风景区,0.7247749278304917
32,石花洞,0.5376182890044666
33,雾灵山森林公园,0.9752352565563804
34,神堂峪风景区,0.8681474937183978
35,周口店坡峰岭风景区,0.8664710370221071
36,京东大峡谷,1.0
37,蟒山国家森林公园,0.7756932496763383
38,百望山森林公园,0.8828554319620553
39,密云水库,0.7058930209272511
40,平谷天云山,0.6771479711416662
41,海坨山,0.9933348490049574
42,北京西山国家森林公园,0.9993940524670654
43,北宫国家森林公园,0.8586571065526121
44,北京鹫峰国家森林公园,0.9558015024367608
45,世界花卉大观园,0.4591018399809264
46,桃源仙谷自然风景区,1.0
47,汉石桥湿地自然保护区,0.5706807356747503
48,洼里乡居楼,0.4578823129992075
49,小海陀山,0.9209352556378186
50,四季花海,0.7447640003850701
51,双龙峡自然风景区,0.9999661810777386
52,柳沟民俗村,0.7450025466958896
53,喇叭沟门满族乡,0.9944202700228
54,大运河森林公园,0.5364118739326359
55,京西十八潭,1.0
56,圣莲山景区,0.8321526134922973
57,银山塔林,0.6094658825103947
58,清凉谷景区,0.9997912854128976
59,后花园(白虎涧)风景区,0.9214662202690572
60,平谷桃花源,0.7581691833736216
61,上方山国家森林公园,0.8340560371422803
62,蟹岛度假村,0.6065064665963142
63,山吧,0.8522947305109699
64,阳台山自然风景区,0.8653775318671862
65,虎峪,0.9935974134862624
66,后河,1.0
67,小汤山,0.4165607431485144
68,响水湖长城自然风景区,0.5350452686417904
69,百泉山风景区,0.9504650211238596
70,幽谷神潭,1.0
71,潮白河,0.7642287987278058
72,怀柔水库,0.5137610104285867
73,珍珠湖,0.8624897842349055
74,七彩蝶园,0.5365229731484762
75,青龙湖公园,0.6278889853109325
76,北京欢乐水魔方水上乐园,0.5248963676526603
77,上庄水库,0.6917552030412717
78,白羊沟风景区,0.9999999999998804
79,怀北国际滑雪场,0.4360545177506768
80,温都水城,0.4507681805149653
81,松山国家森林公园,1.0
82,房山白草畔自然风景区,1.0
83,北京东方普罗旺斯薰衣草庄园,0.5213883417962883
84,斋堂水库,1.0
85,爨柏景区,0.5513953494130662
86,金隅凤山温泉,0.4316932861393626
87,郁金香摩锐水世界,0.4101917396808626
88,雾灵山庄,0.6917979824079724
89,京都第一瀑,1.0
90,北京乔波滑雪场,0.5083575540891815
91,龙脉温泉,0.7520230708604414
92,韩村河村,0.5043141070266314
93,陶然亭水上乐园,0.4664264031972935
94,云岗森林公园,0.5144479802909231
95,京北第一漂,0.9713448193851356
96,十三陵水库-九龙游乐园,0.7342809664136059
