,poi_name,poi_porb
0,角楼,0.4357830440636671
1,金水桥,0.3845834305499057
2,天安门广场,0.3329711542315266
3,天安门广场-人民英雄纪念碑,0.3789969127179662
4,天安门华表,0.3327831178512329
5,正阳门,0.4700460435572597
6,那家小馆(七九八店),0.4286438909660153
7,前门大街,0.3621115905796409
8,北京大栅栏,0.33882706166643617
9,前门箭楼,0.43376885877499216
10,北京杜莎夫人蜡像馆(前门大街店),0.3811661836990464
11,东交民巷,0.2848275647221741
12,东交民巷教堂,0.4181741849156847
13,老舍茶馆(前门店),0.4370998342125792
14,人民大会堂,0.2906736858644163
15,老北京炸酱面大王(崇文门总店),1.0
16,国家图书馆,0.3837979769248981
17,海碗居老北京炸酱面大王(增光路总店),0.9995883400931188
18,四季民福炸酱面馆(前门廊坊二条店),0.8657038063784742
19,门框胡同百年卤煮(新街口店),0.6249717783826149
20,内联升(大栅栏店),0.4208396927768478
21,大观楼,0.3593760363483587
22,杨梅竹斜街,0.4547614710289408
23,西什库教堂,0.41031328661674143
24,海碗居北京菜(牡丹园店),0.9764001496140514
25,老北京炸酱面(前门步行街店),0.9999999818305052
26,德云社天桥剧场,0.5596296672773481
27,雕刻时光咖啡馆(三联店),0.5425258115526858
28,PAGEONE书店(三里屯店),0.7251178428027697
29,德云社三里屯剧场,0.4963368172238437
30,PageOne(北京坊店),0.7092904113124867
31,菊儿人家,0.8993624763278073
32,三联书店,0.7197790379303483
33,雕刻时光咖啡馆(五道口店),0.4410207651386007
34,Eimio爱咪欧冻酸奶(南锣26号店),0.5421266264566759
35,铁路博物馆,0.4127480886444189
36,星巴克咖啡(前门店),0.4220847667949939
37,老北京炸酱面(北京故宫北门东店),0.9999938532420136
38,三联韬奋图书中心(美术馆店),0.7206617456578998
39,北京外国语大学,0.4360943675564488
40,味千拉面(机场T3店),0.8170816138099828
41,PAGEONE书店(颐堤港店),0.7282034466669681
42,北京刘老根大舞台,0.42457759188706345
43,永定门,0.36195953550733534
44,珠市口教堂,0.5058674388749352
45,小土豆,0.5856304987697664
46,面爱面(长椿街店),0.8388052462302312
47,外文书店(王府井店),0.5479836508175765
48,海淀图书城,0.6257562983550502
49,漫咖啡,0.3927253925416421
