,word_name,word_porb
0,一块钱,0.3918566325737321
1,一年四季,0.5944223196559842
2,一瞥,0.44568092452290814
3,一览,0.43921063045953057
4,七星,0.9999999999999992
5,万寿亭,0.9999999999999992
6,万春亭,0.42516224133500347
7,万物,0.9999999999999992
8,三亚,0.9990711286714862
9,三代,0.6113009884963123
10,三宝,0.7310544155489431
11,上天,0.9999999999999992
12,上层,0.9999999999999992
13,上帝,0.8368299218944009
14,上方,0.8486905293208064
15,上端,0.9750873285647256
16,上边,0.4529788853661662
17,上述,0.9999999999999992
18,上部,0.9999999999999992
19,下层,0.9999999999999992
20,下肢,0.9999999999999992
21,下边,0.4388027131240664
22,下部,0.9999999999999992
23,不灵,0.9933928479810308
24,不足,0.3888232460276961
25,不远处,0.5635549993695574
26,专家,0.4836250054969688
27,专用,0.9999999999999992
28,专题,0.7722414645547657
29,丛林,0.8145850157234509
30,东京,0.590211455277594
31,东北方向,0.8953463250885815
32,东北角,0.7564138091277901
33,东南西北,0.9999999999987992
34,东南部,0.9999999999999992
35,东城,0.4997977866224214
36,东大桥,0.5701594247876025
37,东岳,0.8600434173971832
38,东岳庙,0.4881828537097104
39,东路,0.9999999999999992
40,东门,0.4795284616090293
41,东面,0.7979543606408092
42,两块钱,0.8266245709691614
43,两坛,0.9999999999999992
44,两色,0.9999999999999992
45,两间,0.6891652705499751
46,两龙龙,0.9999999999999992
47,严密,0.9999999999999992
48,严谨,0.8062344288111953
49,中华世纪坛,0.4749569839696625
50,中华人民共和国国务院,0.6891652705499751
51,中后期,0.9921835901117552
52,中围,0.9999999999999992
53,中外,0.8893988664356556
54,中央,0.6407454582157225
55,中央政府,0.590211455277594
56,中央电视台,0.4561857833131728
57,中层,0.9999999999999992
58,中路,0.7465094650626773
59,中轴线,0.4112968450177515
60,丰年,0.9558358101018872
61,临清,0.9750873285647256
62,主体,0.9747575600729976
63,主殿,0.9999999999999992
64,主流,0.5787260962415847
65,义务,0.6406073911622747
66,之下,0.8206821881597576
67,之丘,0.9999999999999992
68,乌鸦,0.87986823135977
69,乐舞,0.9999999999999992
70,乘车,0.4751914477730778
71,九五,0.9999008934500973
72,九坛,0.9999999999999992
73,九壇,0.9999999999999992
74,九年,0.9999999999999992
75,九重天,0.9999999999999992
76,九龍壁,0.9369904876560609
77,书市,0.8084875938959066
78,书院,0.5195836829537035
79,乾隆,0.5233992722074575
80,乾隆年间,0.7619779140113645
81,乾隆皇帝,0.6147383361240809
82,事业,0.9995655920884092
83,二号线,0.6232130323383623
84,二坛,0.9999999999999992
85,二里庄,0.44568092452290814
86,于明嘉靖,0.9999999999999992
87,云际,0.7948858721914726
88,五坛,0.9999661347477672
89,五壇,0.9999999999999992
90,五天,0.44568092452290814
91,五岳,0.9999999999950576
92,五更,0.44568092452290814
93,五脏,0.8446983839348517
94,五谷,0.9999999999999992
95,五谷丰登,0.9999999999999992
96,五间,0.9999999999999992
97,井亭,0.590211455277594
98,交叉路口,0.44568092452290814
99,交汇处,0.4285773488785923
100,京师,0.5150677988440654
101,亭台楼阁,0.36664203985814653
102,亭子,0.6278055649171909
103,亲子,0.5240159184367325
104,人为,0.7322223385204878
105,人会,0.5051113692733735
106,人工,0.4765511432590841
107,人工湖,0.3869817091809566
108,人文景观,0.7561257848835238
109,人站,0.9961503028874312
110,人类,0.9999999999999992
111,人造,0.4699567249382419
112,人间,0.6539534535275061
113,人间仙境,0.4836250054969687
114,人间烟火,0.9999999999984416
115,代入,0.7939825839146446
116,代表性,0.31424581633486576
117,以北,0.5164748485168469
118,仪式,0.9916221461645608
119,价值,0.7663853359490349
120,企鹅,0.3361048493645557
121,众人,0.4836250054969687
122,伙伴,0.4413859024405715
123,伟大,0.9656885733240784
124,传声,0.9750873285647256
125,传奇,0.4890459508799962
126,传统节日,0.8600434173971832
127,传音,0.98990332849439
128,住所,0.7444541254169603
129,体态,0.9369904876560609
130,体魄,0.7948858721914726
131,佛像,0.9613680510863892
132,佛庙,0.992251986342918
133,佛教,0.6217981711651198
134,佛祖,0.9889864050379132
135,佛龛,0.9921988287411416
136,作家,0.4836250054969687
137,侧面,0.9601847017732564
138,保平安,0.9922265095320492
139,信仰,0.9999731757106086
140,信众,0.9573887786343402
141,信佛,0.9921932201837964
142,信徒,0.9922773956496084
143,倍数,0.9999999999999992
144,倒计时,0.7208829115251958
145,假山,0.3954900913031077
146,假花,0.4836250054969687
147,停车费,0.4851377549829188
148,儒家,0.6113009884963123
149,儒家思想,0.6113009884963123
150,儿童,0.4849622946170107
151,儿童医院,0.9999999999999992
152,元大德,0.6113009884963123
153,元明清,0.6113009884963123
154,充裕,0.9999999999999992
155,充足,0.9999999999999992
156,先农,0.9999999999999992
157,先农坛,0.9999999999999992
158,先后,0.4195952863403444
159,先师,0.6113009884963123
160,先祖,0.9401764152118136
161,先農壇,0.9999999999999992
162,光华路,0.9627539429051892
163,光滑,0.98990332849439
164,光盘,0.8278878666432193
165,光碟,0.9921944015631032
166,光线,0.8981000411339137
167,光绪,0.7079022035922655
168,免票,0.9390995965147598
169,全世界,0.9914189616739084
170,全价,0.4529788853661662
171,全国性,0.7310544155500389
172,全景,0.7126986070619602
173,全木质,0.9999999999999992
174,全真,0.8142381605457808
175,全票,0.9999999999999992
