,poi_name,poi_porb
0,南锣鼓巷,0.7984215959588499
1,创可贴8特色T恤店,0.6920351490310469
2,北京798艺术区,0.7963330367630115
3,什刹海酒吧街,0.6333449980051993
4,烟袋斜街,0.7871093089694081
5,荷花市场,0.5242484731364271
6,前门大街,0.625889050610981
7,北京大栅栏,0.725452176292217
8,水立方,0.384938312607776
9,地坛庙会,0.3917002860407926
10,五道营胡同,0.8098183157616802
11,东交民巷,0.5439422463460426
12,三里屯太古里,0.999999999978918
13,王府井步行街,0.8844153440012837
14,蓝色港湾,0.8781862355229236
15,西单大悦城,1.0
16,侨福芳草地购物中心,0.9232912827009118
17,朝阳大悦城,1.0
18,八大胡同,0.6271953703372951
19,世贸天阶,0.9163393566302844
20,西单商业街,1.0
21,天主教北京总教区王府井天主堂东堂,0.5496851567955191
22,老北京胡同游,0.3191089388768523
23,北京T3日上免税店,0.9757135654168592
24,马蜂窝全球总部,0.6127209540384643
25,宜家家居,0.8432978469779829
26,潘家园旧货市场,0.7602894413337199
27,中央电视台总部大楼,0.5517806114602789
28,国贸商城,1.0
29,帽儿胡同,0.4274718308785109
30,北锣鼓巷,0.6809954465492231
31,永宁古镇,0.4254129799483076
32,中央电视塔,0.37307156737442604
33,瑞蚨祥(大栅栏店),0.5471923365605481
34,杨梅竹斜街,0.6425915658105744
35,琉璃厂文化街,0.6700271160851932
36,王府井百货(王府井大街店),0.9738088129490858
37,三里屯酒吧街,1.0
38,中关村,0.9968385363298836
39,燕莎奥特莱斯购物中心,0.9999999559985571
40,五棵松,0.6036760979276943
41,今日美术馆,0.6108142342373659
42,鼓楼大街,0.6306934116862877
43,雕刻时光咖啡馆(三联店),0.9811777941899512
44,PAGEONE书店(三里屯店),1.0
45,东方新天地,1.0
46,荟聚·西红门购物中心,0.9286356319681924
47,PageOne(北京坊店),0.6333966119806094
48,动物园服装批发市场,1.0
49,湖广会馆,0.3371531542035092
50,顶秀美泉小镇,0.5953608863312218
51,赛特奥特莱斯,0.9930194490933648
52,君太百货,1.0
53,新光天地,1.0
54,颐堤港,1.0
55,老佛爷百货(西单店),1.0
56,中央美术学院,0.7213078200459453
57,西单购物中心,1.0
58,凯德MALL(西直门店),1.0
59,王府井书店,0.7975282712731906
60,漫咖啡MAANCOFFEE(工体店),0.8894114186918132
61,泉州永宁古城,0.5521006018759432
62,北京新世界商场(崇文门店),1.0
63,三联书店,0.6887864952693501
64,汉光百货,1.0
65,富国海底世界,0.3480196424494123
66,段祺瑞执政府,0.4321809542840789
67,哈根达斯(西单店),0.5757428247137082
68,北京图书大厦,0.8977511926794156
69,雕刻时光咖啡馆(五道口店),0.9303552844287007
70,金融街,0.96077661064104
71,芝士青年,0.5240633881934568
72,建外SOHO,0.962416657403547
73,首都剧场,0.5067368412583072
74,北京电影学院,0.5261304611421248
75,国瑞城购物中心,1.0
76,秀水街,1.0
77,西单商场(西单店),0.9629328174371948
78,蜂巢剧场,0.7496379819733979
79,菊儿胡同,0.4296650495201182
80,五道口购物中心,0.99999846622624
81,北京市百货大楼,0.9245835029548914
82,西单明珠商场,1.0
83,北京展览馆,0.4393473544120369
84,中央戏剧学院,0.5991630829409418
85,北京国际车展,0.9901165374919108
86,西单文化广场,0.9704557320114748
87,新东安广场,1.0
88,北京来福士购物中心,1.0
89,方家胡同,0.7142664209552168
90,五彩城购物中心,0.9918379919081706
91,小新的店,0.6838429815911117
92,三联韬奋图书中心(美术馆店),0.7723354170507447
93,北京外国语大学,0.5372409502675817
94,万达广场(北京CBD店),1.0
95,PAGEONE书店(颐堤港店),0.7771938320873688
96,北京拉斐特城堡公园,0.5812795185306588
97,天意小商品批发市场,0.9999999724199979
98,凯德MALL(望京店),0.9885606872339034
99,华贸购物中心,1.0
100,北京富力广场,1.0
101,北京音乐厅,0.5885040924815196
102,SOHO尚都,1.0
103,长安大戏院,0.7502831092420301
104,百荣世贸商城(木樨园),0.9999116311014588
105,海淀剧院,0.7472983369641114
106,成贤街,0.9680170218216451
107,潘家园眼镜城,0.9999998734992154
108,对外经贸大学,0.6820079256937864
109,中国国际展览中心,0.5398464311171878
110,西四胡同,0.7680784159068996
111,日上免税行(北京首都国际机场2号航站楼店),0.7248005682929238
112,首都体育馆,0.5197333559590325
113,中央民族大学,0.5250362981541776
114,首都电影院(西单店),0.792856455859641
115,厂甸,0.6358761591860794
116,万达广场(石景山店),1.0
117,好运街,1.0
118,百盛购物中心(复兴门店),1.0
119,报国寺,0.6977248473807812
120,龙德广场,1.0
121,枫花园汽车电影院,0.5835608435708677
122,东单体育中心,0.7108218477244831
123,北京马连道茶城,0.63959944385585
124,中关村图书大厦,0.8628486072615338
125,鼎好电子商城,0.9998406686515048
126,耀莱国际影城,0.8380983606777919
127,万达影院,0.913498711772152
128,外文书店(王府井店),0.7274089106675896
129,宣武教堂,0.614328297596477
130,北京摄影器材城,0.5172285303371719
131,弹丸滋地(南锣鼓巷店),0.7256768987855124
132,华威商场,1.0
133,西单文化广场77thStreet购物中心,1.0
134,华联商厦(五道口店),1.0
135,海淀图书城,0.9050635578788596
136,庄胜崇光百货,0.9999999999999998
137,女人街,1.0
138,中关村e世界,0.9175338134576484
139,漫咖啡,0.916279916035771
140,金逸国际影城(中关村店),1.0
141,一朵一果,0.5101611865753304
142,工美大厦(王府井店),0.8676752229206777
143,海龙电子城,0.9999999999999996
