,poi_name,poi_porb
0,文宇奶酪店(南锣鼓巷店),0.8873861126358747
1,铃木食堂(小菊儿胡同店),0.9473293553758174
2,咂摸,0.9454763428586572
3,过客(南锣鼓巷店),0.7634955765717604
4,吉事果(南锣鼓巷店),0.9871961164193388
5,那家小馆(七九八店),0.8447307395570649
6,宏源南门涮肉(前海店),0.9999999876928958
7,东来顺饭庄(前门大街店),1.0
8,鲜鱼口老字号美食街,0.5481012993565093
9,护国寺小吃(护国寺总店),0.9616810944352464
10,北京全聚德(前门店),0.9719055754698812
11,那家小馆(植物园店),0.8321310671545615
12,聚德华天烤肉季(什刹海总店),1.0
13,聚宝源(牛街北口店),0.994911834497928
14,姚记炒肝店(鼓楼店),0.9700695538003336
15,四季民福烤鸭店(前门廊坊二条店),1.0
16,胡大饭馆(簋街总店),0.9054800197668392
17,王府井小吃街,0.5030591621497835
18,四季民福烤鸭店(故宫店),0.9798403607812914
19,东来顺饭庄(王府井店),1.0
20,全聚德(和平门店),0.9904643701712326
21,宏源南门涮肉(天坛店),0.9903031304580976
22,老舍茶馆(前门店),0.4788187410358373
23,老磁器口豆汁店(天坛店),0.905294698469507
24,大董(北京王府井店),0.9262114094031036
25,付小姐在成都(南锣鼓巷店),0.9628988406448772
26,北京全聚德(王府井店),0.9999976961266592
27,便宜坊烤鸭店(新世界店),0.9999852260451624
28,那家小馆(永安里店),0.9177156603315492
29,吴裕泰茶庄(前门大街店),0.8341972554359907
30,便宜坊烤鸭(鲜鱼口店),1.0
31,都一处烧麦馆(前门店),0.9829398804278788
32,爆肚冯(前门店),0.9775724718666032
33,外婆家(北京apm店),0.9138255662073166
34,四季民福烤鸭店(灯市口店),1.0
35,老北京炸酱面大王(崇文门总店),0.9937235279609764
36,簋街,0.5774888191107832
37,海碗居老北京炸酱面大王(增光路总店),0.9999999994808366
38,海底捞火锅(西单店),0.950463297980241
39,小吊梨汤(畅春园店),1.0
40,庆丰包子铺(西安门店),0.9940852644503686
41,花家怡园(四合院总店),0.965222496584538
42,四季民福烤鸭店(东四十条店),1.0
43,小吊梨汤(中关村店),0.9618782773337148
44,护国寺小吃店(地安门店),0.9916166500959124
45,大董(北京南新仓店),0.9999997983626876
46,门框胡同百年卤煮(新街口店),0.9709232238600226
47,天兴居(鲜鱼口街店),0.9633242781053636
48,莫斯科餐厅,0.5327236502973479
49,庆丰包子铺(西苑店),0.9864526847780282
50,北新桥卤煮老店,0.9735783636441214
51,牛街,0.7440031689570445
52,陈记卤煮小肠(前门店),0.8873966380998584
53,大董(北京团结湖店),0.9582101445579556
54,小吊梨汤(新奥店),1.0
55,砂锅居(西四店),0.9731871348224421
56,全聚德烤鸭店(什刹海店),0.9885189951801036
57,南京大牌档(中关村店),0.8513880387256559
58,利群烤鸭店,0.9811366613236748
59,内联升(大栅栏店),0.5001355318484204
60,张一元茶庄,0.9094560212928544
61,护国寺小吃街,0.7434526108285066
62,局气(五道口购物中心店),0.9999999999921334
63,金鼎轩南北菜(地坛店),0.8882907220648651
64,海底捞火锅(红庙店),0.9467931472844646
65,花家怡园(世茂店),0.9466738557840552
66,海碗居北京菜(牡丹园店),1.0
67,烤肉宛饭庄(南礼士路店),1.0
68,隆福寺小吃店(隆福寺店),0.9610744097891644
69,王胖子驴肉火烧(鼓楼店),0.9778714197395548
70,北京稻香村(西四第10营业部),0.8173222156173369
71,旺顺阁鱼头泡饼(大望路店),0.7463750806055554
72,老北京炸酱面(前门步行街店),0.9999999999379562
73,鼎泰丰(君太百货店),0.8621958584955252
74,鹿港小镇(西单大悦城店),0.9160182175275968
75,张妈妈特色川味馆(安定门店),0.9454959828518056
76,局气(南站店),0.9999999999918135
77,姚记炒肝店(簋街店),0.9694085709647268
78,王胖子驴肉火烧(东四店),0.9896388623638832
79,港丽餐厅(大悦城店),0.8437484461129352
80,金鼎轩南北菜(亚运村店),0.9447252376880046
81,鸿宾楼,0.98613514904025
82,日昌餐馆(地安门总店),0.909178205409928
83,聚德华天烤肉季(鲜鱼口店),1.0
84,九十九顶毡房(清河店),0.7921155093822867
85,全聚德烤鸭(清华园店),0.9957219007925288
86,北京柳沟碧香苑牛肚豆腐宴,0.6995772305569069
87,狗不理包子(前门店),0.98186780629573
88,全聚德(天安门店),0.9414818895622026
89,鲍师傅糕点(阜内4店),1.0
90,川办餐厅(贡院蜀楼),0.9399300576243028
91,海底捞火锅(王府井in88店),1.0
92,锦芳小吃(前门店),0.8974850398585102
93,九门小吃,0.7733249600379387
94,馅老满(安定门店),0.9452879769208588
95,火炉火(五道口店),1.0
96,绿茶(朝阳大悦城店),0.8923893298617335
97,李记酱肉爆肚,0.8944857657487573
98,黑松白鹿(新源里店),0.9827903006913979
99,东来顺饭庄(大栅栏店),1.0
100,牛街清真超市美食城,0.8723289731180329
101,印巷小馆(鼓楼店),0.9783187552396064
102,西贝莜面村(三元桥店),0.9917558031610983
103,华天峨嵋酒家(车公庄店),0.9643328441892406
104,金钱豹国际美食百汇(世贸天阶店),0.6422080655803567
105,丰泽园饭店,0.8470016922453003
106,孔乙己(后海店),0.7079132445277324
107,奶酪魏(牛街总店),0.8401255093448301
108,日昌餐馆(东单店),1.0
109,左邻右舍褡裢火烧(天坛店),0.9294008665388142
110,便宜坊烤鸭店(世茂广场·工三店),1.0
111,南京大牌档(西直门凯德店),0.9807039542022395
112,巴黎贝甜(东方新天地店),0.7677103488102841
113,东兴顺爆肚张,1.0
114,老诚一锅(双井店),1.0
115,香草香草云南原生态火锅(人大西门店),1.0
116,呷哺呷哺(西单大悦城店),1.0
117,秋栗香(地安门店),0.7215298151590673
118,海底捞火锅(牡丹园店),0.9173398572117664
119,开心麻花剧场,0.4381787508088961
120,菊儿人家,0.8708998660928382
121,吴裕泰茶庄(王府井店),0.6651441372862704
122,山东呛面馒头,0.5955128426771673
123,西单翅酷(西单店),0.8459858764283149
124,护国寺小吃店(和平门店),1.0
125,都一处烧麦馆(方庄店),0.7734735967389005
126,冰糖葫芦,0.7016961050008065
127,护国寺小吃店(新街口店),0.9720516621099644
128,护国寺小吃店(东四店),1.0
129,麻辣诱惑(搜秀店),0.8612871551762324
130,华天新川面馆(护国寺店),1.0
131,眉州东坡(亚运村店),0.962911605692784
132,站点披萨,0.8594743897888348
133,宜家家居餐厅(四元桥店),0.512281297051777
134,仿膳饭庄,0.8644555853140995
135,白魁老号饭庄(隆福广场总店),0.955849147700076
136,巴依老爷新疆美食,0.9315283654679122
137,马迭尔(前门店),0.7386937927582337
138,大鸭梨烤鸭店(劲松店),1.0
139,馄饨侯(鼓楼店),0.9888835784747816
140,柳沟农家风情豆腐宴,0.5169900517991154
141,呷哺呷哺(北新桥店),1.0
142,Eimio爱咪欧冻酸奶(南锣26号店),0.8392385765898598
143,新疆饭庄,0.932629837619385
144,满记甜品(嘉茂店),0.6080446266557753
145,东来顺饭庄(五道口店),1.0
146,嘉和一品粥(方庄店),1.0
147,西贝西北菜(颐和园店),0.8092319930165109
148,王胖子驴肉火烧(护国寺店),0.9841550254852416
149,眉州东坡(团结湖店),1.0
150,风波庄(中关村店),1.0
151,庆丰包子铺(和平里店),0.9764444694217156
152,倒字鸡翅,0.7375554130384759
153,好伦哥,0.793934892702012
154,东来顺(中关村海淀大街店),0.9712199709686098
155,郭林家常菜(西直门店),0.9487844236092904
156,庆丰包子铺(月坛店),0.9674438353520298
157,南京大牌档(崇文门国瑞店),0.7838269105722043
158,三元梅园(西四店),1.0
159,黄记煌三汁焖锅(天坛东路),1.0
160,江边城外烤全鱼,0.9163412890810227
161,老上海城隍庙小吃(知春路店),1.0
