,word_name,word_porb
0,一侧,0.498434547105363
1,一家子,0.6358717000224604
2,一条街,0.6908208024263206
3,一楼,0.4926648106024086
4,一站式,0.8690233600588722
5,不值,0.4891126974765897
6,不太想,0.9999999999999872
7,东东,0.7021749954286108
8,九门,0.9999999997723306
9,云集,0.7322007664737699
10,人点,0.503540999698219
11,价格比,0.9999999999999872
12,价格表,0.9999999999999872
13,任君,0.9999999997357142
14,偏贵,0.7684560380624705
15,全聚德,0.6429663419379229
16,关门,0.578407802363326
17,冰糖葫芦,0.6891818680844237
18,分量,0.32271752381711283
19,切糕,0.9999999999999872
20,刷卡,0.9999999999092832
21,前台,0.552127058577093
22,前门,0.6576715254790673
23,北海公园,0.4361112030911132
24,协会,0.9999999996634056
25,南北,0.9999999999999872
26,双皮奶,0.9999999999999872
27,口里,0.7057774774852988
28,古香古色,0.8085470368418118
29,吃货,0.5100910851377968
30,名头,0.7419488373951202
31,哥哥,0.9142766325564086
32,唱戏,0.9999999999999872
33,商业化,0.7531441511483993
34,商业街,0.7533828250539598
35,商场,0.7564918854045465
36,商家,0.9988533123722284
37,商铺,0.7322007664737699
38,嘈杂,0.4161686661274615
39,四合院,0.9999999999999872
40,四川,0.9999999997134172
41,回民,0.9999999999999872
42,坑人,0.8752256796913468
43,垃圾,0.9072380048538176
44,外地人,0.328150745049113
45,大半夜,0.6358717000224604
46,大妈,0.6081736462636822
47,大小,0.8136353107274
48,大栅栏,0.5547107475487806
49,天南地北,0.9999999999999872
50,天安门广场,0.9476211767583405
51,太小,0.9999999998956444
52,奶酪,0.558246684284787
53,字号,0.6930216245642888
54,宋庆龄故居,0.9999999996542124
55,宝光,0.6358717000224604
56,小吃街,0.6585775460374254
57,小肠,0.7826569319524992
58,小街,0.8744504368127092
59,山寨,0.9072380048538176
60,山楂,0.5244494027796438
61,川味,0.9155957559569894
62,巷子,0.9999999999999872
63,巷子深,0.9999999997886228
64,市井,0.999999999999987
65,常见,0.9999999999999872
66,幌子,0.8395819057325021
67,年糕,0.8529236294011406
68,店家,0.501140898908265
69,开业,0.5307768315374788
70,心想,0.5254204572650079
71,戏院,0.9476211767583405
72,护国,0.6358717000224604
73,摊位,0.9999999999999872
74,摊儿,0.9999999997593508
75,故居,0.8369584201739466
76,旅游景点,0.9133003639967796
77,无感,0.9999999999999872
78,本地人,0.4049922026983739
79,步行街,0.646812059996496
80,毛肚,0.9760433617032424
81,民俗,0.9988533123722284
82,汇总,0.9999999998041196
83,油炸,0.6707389163980159
84,流油,0.6358717000224604
85,流经,0.7057774774852988
86,清清,0.8596724478812446
87,炒肝,0.2786024663300327
88,烤羊肉,0.9476211767583405
89,烤肉,0.999545658968114
90,煎饼,0.7425063887294806
91,熏肉,0.6358717000224604
92,爆肚儿,0.6273111913649828
93,牛肚,0.9856712544313181
94,特色小吃,0.3935463675591007
95,王府井,0.5928772891041068
96,王府井大街,0.8220965943824456
97,瓶子,0.9999999999999872
98,白天,0.9377845324801538
99,糖葫芦,0.8483546050117333
100,红果,0.5660609505475536
101,结账,0.7242998380133374
102,绝迹,0.9999999994997634
103,羊坊,0.9476211767583405
104,羊头,0.6820276272295486
105,羊肉,0.6112934362182285
106,羊肉串,0.7351394387344733
107,美食节,0.9476211767583405
108,美食街,0.999999999999987
109,老外,0.5107063262103774
110,老式,0.5134660625768335
111,老板,0.4262548944556813
112,聚集地,0.7564352394609981
113,肚子,0.646812059996496
114,肺头,0.8513421634304745
115,膻味,0.578407802363326
116,臭豆腐,0.6016785818449707
117,茶汤,0.9999999997965776
118,蝎子,0.9999999999999872
119,街上,0.5600916817846401
120,街口,0.9476211767583405
121,街道,0.6271132254528141
122,褡裢,0.9491618629228372
123,豆腐脑,0.5230020634326235
124,购物,0.6426318177883551
125,酱牛肉,0.3528960242197736
126,酸奶,0.9760433617032424
127,重新,0.9476211767583405
128,锅贴,0.9476211767583405
129,长沙,0.7322007664737699
130,门丁,0.9999999995913588
131,门框,0.8935343475218616
132,门脸,0.7446030901220112
133,门钉,0.792333851975759
134,隆福寺,0.792333851975759
135,食欲,0.7056784411526287
136,饮食习惯,0.9999999999999872
137,鱿鱼,0.7909895546949037
