,poi_name,poi_porb
0,十三陵水库,0.6764093446931599
1,碓臼峪,0.6633961258147296
2,房山十渡风景名胜区,0.9999999999993876
3,十渡拒马乐园,0.9858429042097115
4,东湖港,0.9168038161400832
5,十渡孤山寨,0.5705319945524125
6,黄花城水长城,0.7508278996715546
7,龙庆峡,0.9994321475840796
8,延庆龙庆峡冰灯,0.792987955514453
9,百里山水画廊-白河峡谷,0.8776242280538061
10,硅化木国家地质公园,0.8264694949451814
11,雁栖湖游乐园,0.8298957750034895
12,青龙峡,0.8907870105471494
13,京东石林峡旅游区,0.4757613887118297
14,黑龙潭自然风景区,0.7503964993528839
15,石花洞,0.48159621297006605
16,神堂峪风景区,0.6198867995920737
17,京东大峡谷,0.7888846738865357
18,密云水库,0.8450959908394291
19,南山滑雪场,0.507820581684976
20,双龙峡自然风景区,0.516207762636199
21,京西十八潭,0.5306225798249298
22,清凉谷景区,0.6114660095618951
23,蟹岛度假村,0.7599938109075141
24,山吧,0.6163835587196791
25,虎峪,0.5271237501222132
26,后河,0.9580489096376712
27,响水湖长城自然风景区,0.5403791180325627
28,百泉山风景区,0.7065473171779189
29,幽谷神潭,0.505676361452218
30,潮白河,0.7537030710026551
31,上庄水库,0.9763182212544884
32,白羊沟风景区,0.7391859303776459
33,温都水城,0.7160142867652071
34,雾灵山庄,0.6845489825742949
35,京都第一瀑,0.7169443682221532
36,石京龙滑雪场,0.6176119826078524
37,京北第一漂,0.8920668493624323
38,十三陵水库-九龙游乐园,0.9763428515422812
