,poi_name,poi_porb
0,颐和园,0.7595039149832273
1,颐和园长廊,0.6960238772907468
2,十七孔桥,0.7825422290202299
3,昆明湖,0.99977284772573
4,北京颐和园石舫,0.6344679630629732
5,苏州街,0.5562656431720227
6,万寿山,0.5935713372176066
7,秋水亭,0.8300746252419137
8,圆明园,0.7174082413601809
9,北海公园,0.9372431700261497
10,北海团城,0.5206478216315762
11,景山公园,0.4233551593702887
12,什刹海,0.6434056784549756
13,银锭桥,0.5282279153466011
14,宋庆龄同志故居,0.5659251486830049
15,后海公园,0.7595835071384611
16,郭沫若故居,0.487530772705333
17,清华大学,0.7323127545517379
18,北京大学,0.6406224051744024
19,未名湖,0.9432310742952285
20,北京大学西门,0.5712895445816843
21,博雅塔,0.4377758693184117
22,北京动物园,0.5451669228727196
23,北京海洋馆,0.390609958575312
24,碧云寺,0.4353659720154068
25,玉渊潭公园,0.9999999999999956
26,奥林匹克森林公园,0.8124357998271258
27,北京欢乐谷,0.29241848873554505
28,北京植物园,0.8166673462300054
29,樱桃沟,0.5762324033020353
30,植物园温室,0.875154928838787
31,曹雪芹纪念馆,0.6921066807663846
32,地坛公园,0.870353544963477
33,北京大观园,0.8381609365346975
34,世界公园,0.4688687349815383
35,菖蒲河公园,0.4853499909749187
36,朝阳公园,0.7696675206915831
37,中山公园,0.7482404523543182
38,雁栖湖风景区,0.5299528727802535
39,金海湖风景区,0.5498794573648008
40,红砖美术馆,0.3636639400670412
41,钓鱼台银杏大道,0.6147679112188495
42,北京园博园,0.7081800934667375
43,敕建大觉禅寺,0.6458457074539953
44,陶然亭公园,1.0
45,紫竹院公园,0.9999999974063104
46,法源寺,0.5229435964265207
47,野鸭湖国家湿地公园,0.7142387333039473
48,南海子公园,0.87990185508527
49,元大都城垣遗址公园,0.8647468632362932
50,明城墙遗址公园,0.4497589157424179
51,国家奥林匹克中心,0.3760807438596844
52,北京石景山游乐园,0.3948478564170615
53,世界花卉大观园,0.9051283091823072
54,什刹海冰场,0.7903603623734476
55,北京国际鲜花港,0.8023021722770011
56,中华民族园,0.5920936924102579
57,中国人民大学,0.5930837709491031
58,汉石桥湿地自然保护区,0.7007760392886885
59,日坛公园,0.8615850784599413
60,洼里乡居楼,0.4265011450349529
61,张各庄银杏林,0.7097006393860005
62,中国园林博物馆,0.4698566598738746
63,北京钓鱼台国宾馆,0.7590017514612057
64,月坛公园,0.6775946951399521
65,蓝调薰衣草庄园,0.6852209154558973
66,通州运河公园,0.7188893905081228
67,大运河森林公园,0.8297825530512377
68,莲花池公园,1.0
69,北京师范大学,0.6250720789265217
70,皇城根遗址公园,0.6286932203247121
71,南海子麋鹿苑,0.8923788432483634
72,怀柔水库,0.5744893705833525
73,珍珠湖,0.4997030266381012
74,七彩蝶园,0.8140012417952975
75,念坛公园,0.9994852608922432
76,青龙湖公园,0.8141674589842712
77,北京欢乐水魔方水上乐园,0.5272493739734094
78,中国传媒大学,0.4980615860964738
79,北京航空航天大学,0.5719240033120913
80,前海,0.5901717366757646
81,北京东方普罗旺斯薰衣草庄园,0.7139686374044422
82,海淀公园,0.9129985527288804
83,万寿寺,0.6460811402614732
84,柳荫公园,1.0
85,辅仁大学旧址,0.6740046581559321
86,双秀公园,1.0
87,青年湖公园,0.7276184279049909
88,北京科技大学,0.6078685793621869
89,北京理工大学,0.6586924447530136
90,陶然亭水上乐园,0.5228577676307474
91,北京市少年宫,0.6568154327145889
92,中国木偶剧院,0.5681232554654637
93,庆丰公园,0.8128330805192401
94,北京体育大学,0.4937930197814903
95,北京中国政法大学,0.6108344790433476
