,word_name,word_porb
0,一箩筐,0.6484742441206015
1,三顺,0.9999999999999996
2,上帝,0.4693400679815437
3,上脑,0.9999999999999996
4,下锅,0.9999999999999996
5,不太惯,0.6287087653356321
6,东安,0.9999999999999996
7,东安市场,0.9722531728031171
8,东来顺,0.8347641928225499
9,东门,0.5073957010453729
10,个性,0.9999999999999996
11,中午饭,0.9297232524963636
12,主动,0.4640183606483118
13,主管,0.6265635510423461
14,主营,0.5668536777868541
15,乌鸡,0.9437170571270518
16,九宫格,0.7058460487615982
17,事物,0.5958934094282116
18,云南,0.7598698952832027
19,五星,0.5153189127737656
20,五颗星,0.4639789268240405
21,五香,0.4693400679815437
22,产业,0.9873144655757092
23,产品,0.5272272669396934
24,京东,0.918632944170832
25,京华,0.9999999999999996
26,人会,0.7722969320276131
27,人围,0.43266113249539817
28,人潮,0.5282446058485751
29,人餐,0.7948087681871943
30,仁和,0.6470763445055089
31,以来,0.4778487820038602
32,企业,0.7105790578442573
33,伊斯兰,0.4104557140623945
34,优秀,0.6850431674160656
35,佐料,0.9820049535518096
36,作料,0.6287087653356321
37,保温,0.5865322869705664
38,修指甲,0.4327529533308375
39,光盘,0.6124363863670893
40,入门,0.5196640970463396
41,全免费,0.6265635510423461
42,公分,0.39760756419407306
43,公寓,0.5219278376753711
44,公私合营,0.9999999999999996
45,典范,0.6677881062180446
46,内蒙,0.952381634100836
47,冬夏,0.9528399524178514
48,冬季,0.8428709071429592
49,冬阴功,0.7603965004517315
50,冻豆腐,0.9999999999999996
51,刀削面,0.5958934094282125
52,分量,0.33554253311874793
53,切块,0.5609054101924611
54,切肉,0.9999999999999996
55,创始人,0.990078073563748
56,刷卡,0.4943534880344489
57,剩菜,0.8705080461448365
58,功力,0.5958934094282121
59,功底,0.6166028213352301
60,加汤,0.9999999999999996
61,加点,0.9804458306624132
62,加麻加,0.8705080461448365
63,动作,0.4993225954791691
64,北口,0.5329327720276462
65,北季,0.697146034335977
66,半成品,0.8268929164419202
67,华联,0.9458179041227224
68,单身,0.5721987272851923
69,卖光,0.7485543008927985
70,南口,0.6512151310275347
71,南城,0.7692362892198784
72,南宛,0.697146034335977
73,南来顺,0.9820049535518096
74,南门,0.9799815962646768
75,卫生间,0.4346503885803932
76,卷果,0.8317266445551906
77,厕所,0.8191319452208828
78,厚实,0.5073957010453729
79,厚度,0.5958934094282169
80,原价,0.7911125735216102
81,原料,0.38871319398739934
82,原汁原味,0.5014426806424664
83,去不去,0.5700887403013389
84,双人,0.6021365358602565
85,变态,0.4693400679815437
86,口吃,0.4953309319992392
87,古怪,0.6124363863670893
88,可乐,0.514550520821528
89,名号,0.4214770834775368
90,名头,0.5244320238638509
91,名店,0.5268722174600102
92,后腿,0.976519721209036
93,周全,0.4693400679815437
94,和平路,0.6166028213352301
95,品牌优势,0.9999999999999996
96,品质,0.5313295096319068
97,响亮,0.6900981051188557
98,哺是,0.94950315900589
99,商城,0.53508605950778
100,嗓子,0.6024147520097789
101,四川人,0.6318393335345932
102,四川火锅,0.9493959135095712
103,四鲜,0.9999999999999996
104,回民,0.7091721470278928
105,回民区,0.7927337608844257
106,团团,0.6048496896627149
107,团鱼,0.4266845125826114
108,围裙,0.4327529533308375
109,土豆片,0.9999999999999996
110,地位,0.5706516506548313
111,地段,0.4198210382212454
112,地雷,0.9999999999999996
113,城史,0.9999999999999996
114,基友,0.7349517831535285
115,堂食,0.5036909202209808
116,塑料袋,0.381681661087068
117,墨鱼,0.5958934094282131
118,多汁,0.9999999999999996
119,大枣,0.9437170571270518
120,大栅栏,0.415011216441616
121,大桌,0.7625129667671288
122,大白菜,0.7949746097668636
123,大盘,0.677263660533582
124,大肉,0.9308821558218487
125,大锅,0.5564886493392802
126,大顺,0.3849906245153514
127,天坛公园,0.5073957010453729
128,天安门广场,0.4628477342301336
129,太棒了,0.5608963360726186
130,太辣,0.4834656204486974
131,太阳,0.9999999999999996
132,太阳宫,0.4693400679815437
133,头疼,0.6024147520097789
134,头绳,0.4327529533308375
135,姑娘,0.9774416718289176
136,婚庆,0.4934733718348344
137,嫩肉,0.7058460487615982
138,孕妇,0.5891980763057421
139,宏源,0.9999999999999996
140,客人,0.3514218389570348
141,客气,0.7727498076581183
142,宣武区,0.439443460831228
143,宫格,0.8356321270297296
144,家乡,0.4774614685763411
145,宽度,0.5958934094282121
146,小份,0.3863960375751169
147,小哥,0.5380106739207795
148,小姐,0.9055122786713816
149,小料,0.7784804554239128
150,小桌,0.9528399524178514
151,小火锅,0.6150825960279303
152,小点,0.9999999999999996
153,小肥羊,0.9999999999999996
154,小茴香,0.6265635510423461
155,小辫,0.43266113249539817
156,小锅,0.9999999999999996
157,层次感,0.9999999999999996
158,峰峰,0.5865322869705664
159,工作服,0.6484742441206015
160,工艺品,0.5126814671621641
161,左手边,0.6836974542378684
162,市口,0.591096147147337
163,市场,0.4251820153232706
164,干冷,0.9999999999999996
165,干燥,0.5865322869705664
166,干皮,0.9999999999999996
167,平菇,0.4693400679815437
168,底料,0.7574311043381768
169,店小二,0.4719028631003711
170,店长,0.9999999999999996
171,建都,0.9999999999999996
172,当季,0.9999999999999996
173,很嫩,0.6917703860112561
174,很爽,0.5554559999484089
175,很糙,0.6124363863670893
176,德山,0.9999999999999996
177,心目,0.6129112420029412
178,忠实,0.4693400679815437
179,怕怕,0.6265635510423461
180,怪味,0.5373559624875499
181,总部,0.9999999999999996
182,悦城,0.6265635510423461
183,情怀,0.5339672117682162
184,惊讶,0.6405269222584652
185,意料,0.9065516353865752
186,成品,0.9999999999999996
187,戴眼镜,0.4693400679815437
188,手工,0.7914500749871509
189,扎实,0.9528399524178514
190,拉面,0.4535389832143099
191,指甲,0.4702437918644805
192,挺嫩,0.6287087653356321
193,排号,0.3587721157732613
194,探店,0.697146034335977
195,擦鞋,0.43274030381470535
196,放盐,0.697146034335977
197,散丹,0.6578850999805776
198,文化名城,0.9999999999999996
199,新东安,0.5145429633267143
200,新东安市场,0.5145429633267143
201,新西兰,0.8705080461448365
202,时时,0.8705080461448365
203,时蔬,0.6287087653356321
204,是我太,0.7784178284324769
205,暖和,0.9459853113607366
206,有幸,0.6551768758974472
207,有油,0.7058460487615982
208,有限公司,0.4693400679815437
209,木炭,0.9999999999999996
210,木耳,0.6826247282442159
211,木须,0.697146034335977
212,机器,0.5945703731798663
213,杂面,0.94876728824777
214,条件,0.5036909202209808
215,東來,0.9999999999999996
216,板凳,0.7058460487615982
217,林立,0.7332859113940208
218,果子,0.4754664284202048
219,标准,0.7915883163222568
220,标杆,0.4693400679815437
221,样式,0.4769710551855329
222,核心,0.9999999999999996
223,核桃酪,0.9999999999999996
224,楼下,0.6689943970305846
225,橡皮筋,0.4693400679815437
226,正合适,0.6287087653356321
227,正式,0.7472364646109115
228,毛主席,0.990078073563748
229,毛巾,0.4693400679815437
230,毛肚,0.5268733362409486
231,水准,0.5604195942451649
232,水汽,0.5958934094282126
233,汁儿,0.5224580468139833
234,汤加,0.4693400679815437
235,汤底,0.9998143365181472
236,汤料,0.4693400679815437
237,汤锅,0.9999999999999996
238,沫子,0.9528399524178514
239,河边,0.9999999999999996
240,油豆,0.9720571224574156
241,油锅,0.4693400679815437
242,泡饼,0.4910712718387483
243,洪记,0.7927337608844257
244,活力,0.9999999999999996
245,海东,0.6284689619752306
246,海内外,0.7131729464923128
247,海南,0.7349782934350209
248,海带,0.4693400679815437
249,海底,0.7167736769114191
250,海边,0.5589434264412926
251,消费者,0.9376735800552952
252,涮羊肉,0.9999999999999996
253,涮锅,0.9999999999999996
254,清华,0.8728878387090191
255,清水,0.9999999999999996
256,清汤,0.9999999999999996
257,清真,0.6009110901083737
258,湿纸巾,0.6484742441206015
259,滋滋,0.4688450260385436
260,满口,0.470342032899521
261,潮汕,0.5224580468139833
262,火鍋,0.9999999999999996
263,火锅,0.7212522060034967
264,火锅店,0.749281586671124
265,灿烂,0.7479151696042551
266,炉子,0.976519721209036
267,炉火,0.9376467420803896
268,炒菜,0.4620074409286323
269,炭火,0.9999999999999996
270,炭烧,0.7208068498398194
271,烟囱,0.9999999999999996
272,烤牛肉,0.6133877572523421
273,烤羊,0.976519721209036
274,烤羊肉,0.4531320012251857
275,烤羊肉串,0.7834291281213821
276,烧炭,0.9999999999999996
277,烧饼,0.5559301560959033
278,热气,0.9999999999999996
279,煎饼果子,0.6484742441206015
280,熟人,0.9999999999999996
281,熟食店,0.9528399524178514
282,爆米花,0.4693400679815439
283,爱爱爱,0.4693400679815437
284,爽快,0.9999999999999996
285,牛尾,0.6166028213352301
286,牛油,0.4693400679815437
287,牛羊,0.5052353431228563
288,牛羊肉,0.9999999999999996
289,牛肉,0.43772556067404783
290,物价,0.5878954759567229
291,特制,0.8295402272450342
292,特有,0.74540934271226
293,特许加盟,0.9999999999999996
294,犹豫,0.939434459338235
295,猪脑,0.5116250168677341
296,瓜片,0.9999999999999996
297,甜蒜,0.9999999999999996
298,生菜,0.8972271059379868
299,用餐,0.36432854110607177
300,电磁炉,0.9344515770228792
301,电视,0.4734260946816382
302,番茄,0.4562130169014887
303,白开水,0.8468156198917799
304,白水,0.9999999999999996
305,白汤,0.9999999999999996
306,白菜,0.32032558813567225
307,白萝卜,0.9999999999999996
308,白酒,0.9528399524178514
309,百叶,0.951987290097846
310,百姓,0.806946667658164
311,皮筋,0.4693400679815437
312,盘子,0.5678801548188056
