,poi_name,poi_porb
0,鲜鱼口老字号美食街,0.5421647517645779
1,护国寺小吃(护国寺总店),0.9947116701752818
2,姚记炒肝店(鼓楼店),0.9451441351566972
3,王府井小吃街,0.5296444001838948
4,老磁器口豆汁店(天坛店),1.0
5,都一处烧麦馆(前门店),0.4476452710675287
6,老北京炸酱面大王(崇文门总店),0.6594367394204146
7,海碗居老北京炸酱面大王(增光路总店),0.588407011931319
8,庆丰包子铺(西安门店),0.9206913717233696
9,护国寺小吃店(地安门店),1.0
10,门框胡同百年卤煮(新街口店),0.9015511836599708
11,天兴居(鲜鱼口街店),1.0
12,庆丰包子铺(西苑店),0.8275324496281367
13,北新桥卤煮老店,0.412436289651514
14,护国寺小吃街,0.9508980700157104
15,海碗居北京菜(牡丹园店),0.4552076229432543
16,隆福寺小吃店(隆福寺店),0.9944563685054468
17,北京稻香村(西四第10营业部),0.4867167068207606
18,姚记炒肝店(簋街店),1.0
19,王胖子驴肉火烧(东四店),0.6806386627613973
20,狗不理包子(前门店),0.4935948636807875
21,鲍师傅糕点(阜内4店),0.43078357574006
22,锦芳小吃(前门店),1.0
23,九门小吃,0.8234428748859725
24,李记酱肉爆肚,0.5253366822616393
25,左邻右舍褡裢火烧(天坛店),0.6734609632446468
26,护国寺小吃店(和平门店),1.0
27,护国寺小吃店(新街口店),1.0
28,护国寺小吃店(东四店),1.0
29,仿膳饭庄,0.4989591129294518
30,白魁老号饭庄(隆福广场总店),0.8330466130989651
31,馄饨侯(鼓楼店),0.6501273657105293
32,王胖子驴肉火烧(护国寺店),0.6688837551656198
33,庆丰包子铺(和平里店),0.933156300048564
34,庆丰包子铺(月坛店),0.9112883851900916
35,老上海城隍庙小吃(知春路店),0.8725212820288469
36,老北京炸酱面(北京故宫北门东店),0.7399557563135765
37,护国寺,0.7794878673615309
38,稻香村(百货大楼店),0.4390646816784246
39,老北京豆汁儿,1.0
40,混沌侯,0.4648061640813916
41,北京稻香村(灯市口第2营业部),0.7568297748467233
42,庆丰包子铺(双桥店),1.0
43,狗不理包子(王府井总店),0.6647859963104391
44,锦芳小吃(天坛路),1.0
45,老家肉饼(东单店),0.729032976975306
