,poi_name,poi_porb
0,太和殿,0.4372270899283585
1,保和殿,0.6045382295006233
2,坤宁宫,0.4210570201860397
3,中和殿,0.5500480820015436
4,交泰殿,0.5399816081405334
5,佛香阁,0.5308692468426354
6,智慧海,0.5389817538823422
7,天坛公园,0.9120285047691168
8,天坛公园-祈年殿,0.9566553738416159
9,回音壁,0.8646290804483259
10,天坛公园祈年门,0.8053841475367737
11,圜丘,0.973973337657952
12,皇穹宇,0.974217909362504
13,圆明园-大水法,0.3397918163479479
14,明十三陵,0.9999999870253832
15,定陵,1.0
16,长陵,0.971118873784908
17,神路公园,0.9267204538660586
18,明昭陵,0.9373976298093064
19,明皇文化艺术馆,0.6411595491412938
20,钟鼓楼,0.3739222501481608
21,十三陵-定陵地下宫殿,1.0
22,太庙,0.5201961018529048
23,北京历代帝王庙博物馆,0.4869273118605206
24,北京市劳动人民文化宫,0.40454509705469854
25,先农坛,0.768804268504377
26,牛街礼拜寺,0.488777881470823
